frq,word,pct
13,facing,0.00342
13,extended,0.00342
13,explorer,0.00342
13,expert,0.00342
13,executives,0.00342
13,execute,0.00342
13,er,0.00342
13,elements,0.00342
13,egg,0.00342
13,educated,0.00342
13,documented,0.00342
13,district,0.00342
13,disposition,0.00342
13,discussing,0.00342
13,disabled,0.00342
13,determined,0.00342
13,detailed,0.00342
13,delivering,0.00342
13,dear,0.00342
13,dating,0.00342
13,dag,0.00342
13,cracking,0.00342
13,counting,0.00342
13,copyrighted,0.00342
13,controlled,0.00342
13,contributions,0.00342
13,continuing,0.00342
13,continental,0.00342
13,contained,0.00342
13,connecting,0.00342
13,confirm,0.00342
13,conclusion,0.00342
13,computed,0.00342
13,complained,0.00342
13,clothes,0.00342
13,chose,0.00342
13,centre,0.00342
13,capability,0.00342
13,burger,0.00342
13,breaking,0.00342
13,brand,0.00342
13,branch,0.00342
13,bound,0.00342
13,blocked,0.00342
13,begins,0.00342
13,batch,0.00342
13,bankruptcy,0.00342
13,balloon,0.00342
13,attempting,0.00342
13,assigning,0.00342
13,asks,0.00342
13,arrived,0.00342
13,approaches,0.00342
13,angry,0.00342
13,altitude,0.00342
13,allowing,0.00342
13,airline,0.00342
12,zip,0.00316
12,wondered,0.00316
12,witnesses,0.00316
12,whenever,0.00316
12,wheel,0.00316
12,weight,0.00316
12,wanting,0.00316
12,vulnerabilities,0.00316
12,voices,0.00316
12,vision,0.00316
12,virgin,0.00316
12,unstable,0.00316
12,unrelated,0.00316
12,universal,0.00316
12,underground,0.00316
12,travel,0.00316
12,trademark,0.00316
12,technique,0.00316
12,tea,0.00316
12,strings,0.00316
12,stopped,0.00316
12,stolen,0.00316
12,stole,0.00316
12,stealing,0.00316
12,stands,0.00316
12,stability,0.00316
12,spread,0.00316
12,specification,0.00316
12,spare,0.00316
12,sounding,0.00316
12,songs,0.00316
12,solving,0.00316
12,situations,0.00316
12,simpler,0.00316
12,signals,0.00316
12,sight,0.00316
12,shooting,0.00316
12,sheep,0.00316
12,shall,0.00316
12,senders,0.00316
12,senate,0.00316
12,schools,0.00316
12,ruling,0.00316
12,ride,0.00316
12,resource,0.00316
12,reproduce,0.00316
12,replacement,0.00316
12,rendering,0.00316
12,reinstall,0.00316
12,reflect,0.00316
12,reached,0.00316
12,quiet,0.00316
12,qualify,0.00316
12,push,0.00316
12,purposes,0.00316
12,pulling,0.00316
12,publishers,0.00316
12,psi,0.00316
12,protocols,0.00316
12,printer,0.00316
12,politician,0.00316
12,plane,0.00316
12,pitfalls,0.00316
12,pipeline,0.00316
12,passwords,0.00316
12,origins,0.00316
12,oriented,0.00316
12,oops,0.00316
12,ogle,0.00316
12,offices,0.00316
12,occurs,0.00316
12,occasional,0.00316
12,objects,0.00316
12,numerous,0.00316
12,moves,0.00316
12,missed,0.00316
12,minority,0.00316
12,minor,0.00316
12,mercenary,0.00316
12,mathematical,0.00316
12,math,0.00316
12,materials,0.00316
12,maps,0.00316
12,makers,0.00316
12,lord,0.00316
12,limits,0.00316
12,limitations,0.00316
12,licensed,0.00316
12,licences,0.00316
12,liberalism,0.00316
12,legit,0.00316
12,leads,0.00316
12,lately,0.00316
12,labour,0.00316
12,introduction,0.00316
12,interactions,0.00316
12,initiated,0.00316
12,initially,0.00316
12,improved,0.00316
12,importance,0.00316
12,identity,0.00316
12,identified,0.00316
12,huh,0.00316
12,hosts,0.00316
12,hook,0.00316
12,holy,0.00316
12,holidays,0.00316
12,heck,0.00316
12,healthy,0.00316
12,hacking,0.00316
12,graham,0.00316
12,gang,0.00316
12,fuel,0.00316
12,formerly,0.00316
12,football,0.00316
12,flags,0.00316
12,fetching,0.00316
12,felt,0.00316
12,fantasy,0.00316
12,familiar,0.00316
12,extraordinary,0.00316
12,exposure,0.00316
12,execution,0.00316
12,exact,0.00316
12,entrepreneur,0.00316
12,editorial,0.00316
12,economist,0.00316
12,easiest,0.00316
12,eager,0.00316
12,dutch,0.00316
12,drugs,0.00316
12,drug,0.00316
12,discussions,0.00316
12,discussed,0.00316
12,disclosure,0.00316
12,directional,0.00316
12,designer,0.00316
12,democratic,0.00316
12,cracked,0.00316
12,county,0.00316
12,controls,0.00316
12,console,0.00316
12,confidence,0.00316
12,compensation,0.00316
12,comparison,0.00316
12,comparing,0.00316
12,committed,0.00316
12,colour,0.00316
12,closely,0.00316
12,cleanly,0.00316
12,classes,0.00316
12,civilization,0.00316
12,circumstances,0.00316
12,chosen,0.00316
12,chip,0.00316
12,chances,0.00316
12,cents,0.00316
12,centered,0.00316
12,carriers,0.00316
12,brown,0.00316
12,bowling,0.00316
12,bounce,0.00316
12,blow,0.00316
12,bite,0.00316
12,birds,0.00316
12,beliefs,0.00316
12,belief,0.00316
12,bangkok,0.00316
12,bag,0.00316
12,badly,0.00316
12,averages,0.00316
12,automated,0.00316
12,authorities,0.00316
12,attended,0.00316
12,artifacts,0.00316
12,approximately,0.00316
12,apologies,0.00316
12,antiquated,0.00316
12,alive,0.00316
12,afford,0.00316
12,acquisition,0.00316
11,yager,0.00289
11,writable,0.00289
11,wood,0.00289
11,wired,0.00289
11,winner,0.00289
11,wedded,0.00289
11,watched,0.00289
11,warnings,0.00289
11,visual,0.00289
11,vanilla,0.00289
11,utilities,0.00289
11,urban,0.00289
11,unread,0.00289
11,unlikely,0.00289
11,units,0.00289
11,typo,0.00289
11,twin,0.00289
11,tuning,0.00289
11,trigger,0.00289
11,tribes,0.00289
11,tribal,0.00289
11,transform,0.00289
11,tokens,0.00289
11,toddler,0.00289
11,timeout,0.00289
11,threaten,0.00289
11,themes,0.00289
11,theater,0.00289
11,tens,0.00289
11,tendency,0.00289
11,supreme,0.00289
11,suits,0.00289
11,suddenly,0.00289
11,suburban,0.00289
11,substantial,0.00289
11,storing,0.00289
11,stone,0.00289
11,spirit,0.00289
11,spin,0.00289
11,southern,0.00289
11,sick,0.00289
11,shown,0.00289
11,shock,0.00289
11,scrutiny,0.00289
11,scheduled,0.00289
11,scary,0.00289
11,scanned,0.00289
11,saving,0.00289
11,risks,0.00289
11,reveal,0.00289
11,respond,0.00289
11,requirement,0.00289
11,remaining,0.00289
11,registry,0.00289
11,regime,0.00289
11,regarding,0.00289
11,regard,0.00289
11,refund,0.00289
11,referring,0.00289
11,reckon,0.00289
11,reasonably,0.00289
11,purchased,0.00289
11,publisher,0.00289
11,protest,0.00289
11,prostitute,0.00289
11,printed,0.00289
11,presume,0.00289
11,precedence,0.00289
11,portfolio,0.00289
11,politicians,0.00289
11,piracy,0.00289
11,pine,0.00289
11,perspective,0.00289
11,peoples,0.00289
11,payment,0.00289
11,patches,0.00289
11,pasted,0.00289
11,owned,0.00289
11,ordered,0.00289
11,opt,0.00289
11,opens,0.00289
11,omega,0.00289
11,nonsense,0.00289
11,noise,0.00289
11,newest,0.00289
11,narrow,0.00289
11,muddied,0.00289
11,minister,0.00289
11,microwave,0.00289
11,mesh,0.00289
11,mentioning,0.00289
11,measurements,0.00289
11,meaningful,0.00289
11,marshall,0.00289
11,loop,0.00289
11,locked,0.00289
11,laughing,0.00289
11,laugh,0.00289
11,ladies,0.00289
11,laden,0.00289
11,knowing,0.00289
11,kills,0.00289
11,island,0.00289
11,interviewed,0.00289
11,interpreter,0.00289
11,instructions,0.00289
11,inspired,0.00289
11,initiative,0.00289
11,influence,0.00289
11,indicating,0.00289
11,impose,0.00289
11,hurt,0.00289
11,honest,0.00289
11,hill,0.00289
11,heritage,0.00289
11,hence,0.00289
11,heat,0.00289
11,hanging,0.00289
11,handy,0.00289
11,haiku,0.00289
11,grown,0.00289
11,gecko,0.00289
11,gained,0.00289
11,fraud,0.00289
11,forgotten,0.00289
11,fingers,0.00289
11,findings,0.00289
11,feminized,0.00289
11,fellow,0.00289
11,fed,0.00289
11,failing,0.00289
11,expressed,0.00289
11,expense,0.00289
11,escape,0.00289
11,environmental,0.00289
11,entities,0.00289
11,enemies,0.00289
11,ends,0.00289
11,elections,0.00289
11,effectiveness,0.00289
11,drag,0.00289
11,distributions,0.00289
11,disrupting,0.00289
11,dies,0.00289
11,determine,0.00289
11,desired,0.00289
11,depth,0.00289
11,demands,0.00289
11,defect,0.00289
11,decentralization,0.00289
11,danger,0.00289
11,curve,0.00289
11,critics,0.00289
11,cream,0.00289
11,counter,0.00289
11,conventional,0.00289
11,containing,0.00289
11,consulting,0.00289
11,concluded,0.00289
11,compromise,0.00289
11,collections,0.00289
11,closest,0.00289
11,cleaned,0.00289
11,clause,0.00289
11,classic,0.00289
11,circle,0.00289
11,chimera,0.00289
11,chemistry,0.00289
11,charges,0.00289
11,chapman,0.00289
11,cent,0.00289
11,castle,0.00289
11,capture,0.00289
11,burning,0.00289
11,bulk,0.00289
11,bringing,0.00289
11,breaks,0.00289
11,boat,0.00289
11,bloat,0.00289
11,bliss,0.00289
11,blew,0.00289
11,bizarre,0.00289
11,biased,0.00289
11,besides,0.00289
11,beggar,0.00289
11,band,0.00289
11,attacked,0.00289
11,attachments,0.00289
11,arm,0.00289
11,architectures,0.00289
11,arbitrary,0.00289
11,approved,0.00289
11,aim,0.00289
11,advise,0.00289
11,achieve,0.00289
11,accounting,0.00289
11,accident,0.00289
11,accepted
